Date,Open,High,Low,Close,Adj Close,Volume
2019-05-27,161.000000,168.399994,159.350006,167.800003,167.800003,10751107
2019-05-28,168.000000,171.399994,166.000000,168.300003,168.300003,9047549
2019-05-29,167.000000,167.899994,162.399994,163.149994,163.149994,6282650
2019-05-30,163.000000,164.800003,161.449997,163.699997,163.699997,5608051
2019-05-31,164.250000,165.149994,156.800003,160.050003,160.050003,9429595
2019-06-03,159.949997,162.399994,155.699997,160.350006,160.350006,8226967
2019-06-04,159.100006,162.699997,158.399994,161.600006,161.600006,5068423
2019-06-06,161.800003,162.600006,156.699997,157.399994,157.399994,6340364
2019-06-07,157.699997,162.050003,155.300003,157.250000,157.250000,6924938
2019-06-10,158.750000,161.550003,154.350006,156.399994,156.399994,6757517
2019-06-11,157.350006,162.850006,156.000000,162.100006,162.100006,5865263
2019-06-12,163.399994,170.800003,162.100006,165.699997,165.699997,14169021
2019-06-13,165.000000,169.350006,161.250000,168.850006,168.850006,8032627
2019-06-14,168.449997,169.399994,162.250000,164.649994,164.649994,6550362
2019-06-17,164.000000,164.600006,154.000000,154.850006,154.850006,9667369
2019-06-18,155.250000,157.449997,150.300003,151.550003,151.550003,11213185
2019-06-19,157.000000,159.899994,142.750000,145.800003,145.800003,23973140
2019-06-20,146.199997,149.500000,141.899994,148.800003,148.800003,17629331
2019-06-21,148.050003,150.899994,145.750000,146.500000,146.500000,12875999
2019-06-24,147.000000,147.399994,139.250000,140.199997,140.199997,14346939
2019-06-25,138.199997,144.199997,136.699997,143.149994,143.149994,14377565
2019-06-26,142.350006,152.300003,141.649994,151.350006,151.350006,15012396
2019-06-27,151.300003,153.149994,146.850006,148.300003,148.300003,17755494
2019-06-28,147.800003,148.850006,140.699997,142.050003,142.050003,11492579
2019-07-01,144.250000,146.399994,135.550003,140.000000,140.000000,23349499
2019-07-02,139.899994,142.199997,136.500000,140.800003,140.800003,16544253
2019-07-03,141.500000,145.449997,138.899994,144.199997,144.199997,14031849
2019-07-04,144.500000,146.300003,141.000000,142.100006,142.100006,12208125
2019-07-05,142.500000,142.750000,133.100006,134.100006,134.100006,12851706
2019-07-08,132.750000,137.899994,131.500000,135.350006,135.350006,13050455
2019-07-09,136.000000,136.850006,132.250000,135.850006,135.850006,11756179
2019-07-10,134.800003,137.100006,129.800003,131.800003,131.800003,13525312
2019-07-11,135.000000,136.399994,130.199997,133.899994,133.899994,14559349
2019-07-12,133.800003,141.699997,133.250000,139.050003,139.050003,19506693
2019-07-15,139.750000,142.350006,136.000000,141.250000,141.250000,11664290
2019-07-16,141.000000,145.800003,139.649994,145.250000,145.250000,11747814
2019-07-17,144.949997,146.699997,143.000000,144.449997,144.449997,8972762
2019-07-18,143.600006,145.199997,140.550003,142.800003,142.800003,7243163
2019-07-19,143.350006,144.350006,138.000000,138.699997,138.699997,11727125
2019-07-22,138.449997,143.899994,137.300003,143.149994,143.149994,12475641
2019-07-23,144.000000,148.649994,142.199997,146.649994,146.649994,11767863
2019-07-24,146.600006,146.850006,134.600006,135.350006,135.350006,16336488
2019-07-25,135.600006,136.899994,132.800003,135.100006,135.100006,12137941
2019-07-26,135.000000,142.399994,133.750000,138.050003,138.050003,12464765
2019-07-29,138.600006,138.750000,132.399994,136.100006,136.100006,11372480
2019-07-30,136.000000,137.500000,129.100006,130.149994,130.149994,11000787
2019-07-31,129.000000,135.800003,128.100006,135.100006,135.100006,11616689
2019-08-01,134.100006,134.399994,126.550003,128.649994,128.649994,17004827
2019-08-02,128.000000,128.100006,117.750000,119.449997,119.449997,33420092
2019-08-05,117.400002,117.400002,111.750000,112.550003,112.550003,20021403
2019-08-06,110.900002,117.500000,110.050003,114.599998,114.599998,16799318
2019-08-07,113.650002,114.699997,97.800003,102.250000,102.250000,21741535
2019-08-08,100.750000,104.199997,94.449997,100.199997,100.199997,44589121
2019-08-09,101.250000,103.500000,98.349998,99.699997,99.699997,24792213
2019-08-13,99.449997,102.150002,94.000000,94.800003,94.800003,26382510
2019-08-14,95.800003,105.500000,95.800003,103.800003,103.800003,36474132
2019-08-16,102.250000,106.400002,99.900002,103.800003,103.800003,31732377
2019-08-19,104.900002,106.150002,102.699997,104.800003,104.800003,16955000
2019-08-20,104.800003,105.000000,100.849998,104.000000,104.000000,16250979
2019-08-21,103.150002,104.500000,97.699997,98.900002,98.900002,17372474
2019-08-22,97.650002,100.699997,95.599998,96.949997,96.949997,21182375
2019-08-23,96.900002,102.849998,95.099998,101.949997,101.949997,21483497
2019-08-26,102.449997,103.949997,97.150002,101.150002,101.150002,26352764
2019-08-27,102.500000,105.000000,101.250000,104.050003,104.050003,16421579
2019-08-28,103.949997,103.949997,94.849998,95.800003,95.800003,21128544
2019-08-29,95.800003,96.449997,91.099998,94.050003,94.050003,26417279
2019-08-30,96.000000,98.349998,94.199997,96.599998,96.599998,25710354
2019-09-03,95.650002,96.849998,92.300003,92.800003,92.800003,13712721
2019-09-04,93.000000,96.800003,91.050003,95.550003,95.550003,18711992
2019-09-05,97.000000,99.650002,95.000000,96.099998,96.099998,21705698
2019-09-06,96.699997,97.000000,92.500000,95.650002,95.650002,28342974
2019-09-09,95.500000,98.900002,93.500000,95.500000,95.500000,28330816
2019-09-11,96.400002,109.199997,96.199997,107.550003,107.550003,41216573
